日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/03/01,1501328.0,167229316.0,110.0,112.5,110.0,111.5,+3.00,941.0,False,,,,,,
111/03/02,1063459.0,119569173.0,111.5,113.5,111.0,112.5,+1.00,998.0,False,,,,,,
111/03/03,1497405.0,169680285.0,113.5,114.0,111.5,114.0,+1.50,1057.0,False,,,,,,
111/03/04,1506744.0,170234707.0,112.5,114.5,112.0,112.0,-2.00,1728.0,False,,,,,,
111/03/07,2612244.0,284810271.0,112.0,112.0,108.0,108.0,-4.00,2795.0,False,,,,,,
111/03/08,2453256.0,261340845.0,107.5,109.0,105.0,105.0,-3.00,3319.0,False,,,,,,
111/03/09,2200874.0,232477897.0,106.0,107.0,105.0,105.5,+0.50,4093.0,False,,,,,,
111/03/10,1775670.0,189052795.0,107.0,108.5,105.5,106.5,+1.00,3622.0,False,,,,,,
111/03/11,999318.0,106111134.0,106.5,107.0,105.5,106.5, 0.00,3347.0,False,0.15789473684210525,0.3859649122807017,0.4619883040935672,,,
111/03/14,796364.0,85127019.0,107.0,107.5,106.0,107.5,+1.00,651.0,False,0.2631578947368421,0.34502923976608185,0.4230019493177388,,,
111/03/15,929615.0,98560930.0,107.0,107.5,105.5,105.5,-2.00,725.0,False,0.05263157894736842,0.2475633528265107,0.3645224171539961,,,
111/03/16,739680.0,78299026.0,106.5,106.5,105.0,106.5,+1.00,1119.0,False,0.15789473684210525,0.21767381416504225,0.3155728828243448,,,
111/03/17,832509.0,89179193.0,107.5,107.5,106.5,107.5,+1.00,621.0,False,0.35714285714285715,0.26416349515764714,0.2984364202687789,,,
111/03/18,2087864.0,228169866.0,107.5,110.5,107.5,109.0,+1.50,1591.0,False,0.7272727272727273,0.4185332391960072,0.3384686932445217,,,
111/03/21,1128066.0,124111863.0,110.0,111.0,109.0,109.5,+0.50,816.0,False,0.75,0.5290221594640048,0.4019865153176827,,,
111/03/22,1495221.0,166177381.0,109.5,112.0,109.5,112.0,+2.50,1089.0,False,1.0,0.6860147729760031,0.4966626012037895,,,
111/03/23,1190209.0,133086618.0,113.5,113.5,111.0,111.5,-0.50,1162.0,False,0.7647058823529411,0.7122451427683157,0.5685234483919649,,,
